X,Y,Z,Index,Val,Accuracy
28,26,16,3535,0.326999992,0.6366812606311715
2,15,16,144,0.0162,0.47419184906112005
87,28,16,11207,0.074299999,0.4747605204427585
40,46,16,5115,0.053599997999999996,0.4714230473283068
88,22,16,11331,0.062700003,0.6071070541735155
86,103,16,11152,0.305999994,0.5626925130996874
5,2,16,521,0.040899999,0.6120660813530118
55,56,16,7075,0.039700001,0.534288002335987
64,16,16,8205,0.034200002,0.6472455820620127
74,35,16,9524,0.30099999899999996,0.48242416899097795
40,83,16,5152,0.087800004,0.5635088182962287
55,127,16,7146,0.05840000099999999,0.6203403714745026
14,11,16,1700,0.261000007,0.4870617353827148
17,73,16,2152,0.0836,0.5029547438494832
78,119,16,10128,0.10300000000000001,0.5230958721911471
67,25,16,8604,0.27900001399999996,0.5242556878057304
12,123,16,1552,0.045000002000000004,0.4858513916648126
42,27,16,5356,0.326000005,0.6167400620867108
35,71,16,4490,0.046599999,0.6263743937441777
11,21,16,1320,0.071900003,0.4748094053316973
60,129,16,7798,0.318399996,0.5400218440541581
95,113,16,12332,0.310000002,0.5736340136772018
73,62,16,9421,0.115500003,0.47252675484348816
98,38,16,12647,0.0209,0.5038126090746292
14,33,16,1722,0.079999998,0.48473438246522665
59,118,16,7657,0.296000004,0.4719158635119459
90,104,16,11673,0.28499999600000003,0.48685164373564
45,61,16,5780,0.28499999600000003,0.6071534027323702
52,42,16,6671,0.137899995,0.603109712143276
86,45,16,11094,0.071400002,0.5650650408538405
88,3,16,11312,0.062100000999999995,0.5477456611061547
8,15,16,924,0.21060000399999998,0.6166430264719384
60,67,16,7736,0.307000011,0.6377564709946084
71,34,16,9133,0.312999994,0.45943902721916546
57,64,16,7343,0.0539,0.5722098213354799
9,73,16,1112,0.335000008,0.5594233813428764
36,76,16,4625,0.099100001,0.5073697304461318
28,91,16,3600,0.314999998,0.5169377428450221
69,9,16,8848,0.0425,0.5068945550281889
8,10,16,919,0.144899994,0.47861587585190524
85,107,16,11026,0.310000002,0.5678909550069896
48,103,16,6212,0.293000013,0.5502005643567691
66,3,16,8452,0.057799999000000005,0.4655970920935703
24,97,16,3086,0.050799999000000005,0.5382217437706417
14,85,16,1774,0.323000014,0.5153102875457714
3,30,16,289,0.0219,0.4876340785720175
76,35,16,9784,0.30399999,0.5770389458237507
37,31,16,4710,0.109999999,0.6244359846486018
65,13,16,8332,0.070600003,0.4918566327497732
1,27,16,26,0.024700001,0.5252683210222224
52,100,16,6729,0.293000013,0.6459814589810795
88,130,16,11439,0.21060000399999998,0.6025470590126784
70,108,16,9077,0.05090000099999999,0.4665516152557107
60,25,16,7694,0.268000007,0.4771510932559305
11,107,16,1406,0.023800001,0.5434058159062485
91,94,16,11793,0.191200003,0.5483023431939955
85,72,16,10991,0.298999995,0.4506856419797164
36,80,16,4629,0.086999997,0.4633207742729052
99,74,16,12813,0.050299998,0.6477506003853111
40,80,16,5149,0.067699999,0.5588419936827214
61,48,16,7847,0.135499999,0.5726656670447375
42,121,16,5450,0.048700001,0.5468777452798984
96,7,16,12356,0.065099999,0.6173324871130841
88,120,16,11429,0.046799999,0.5683986173777169
76,26,16,9775,0.0208,0.5673276133142309
53,59,16,6818,0.057799999000000005,0.5391443298648764
86,39,16,11088,0.066299997,0.5224653784899808
89,45,16,11484,0.160500005,0.6464131955403722
90,99,16,11668,0.063000001,0.6247848493914198
45,101,16,5820,0.296000004,0.5123679113296948
1,61,16,60,0.298999995,0.503216272368064
45,18,16,5737,0.0491,0.4792518965214829
76,2,16,9751,0.040100001,0.5182305945337998
56,123,16,7272,0.303000003,0.5808049901085408
92,121,16,11950,0.055599999000000004,0.5395049977889499
49,51,16,6290,0.059099998,0.5841148656682137
31,13,16,3912,0.021199999,0.491024200837148
4,10,16,399,0.108499996,0.5422233300895083
75,68,16,9687,0.316000015,0.6404111614209557
65,117,16,8436,0.0557,0.5436487679169716
55,54,16,7073,0.049600001,0.6475580141572519
79,101,16,10240,0.083999999,0.5234760253356174
49,95,16,6334,0.28499999600000003,0.498479578829085
93,103,16,12062,0.051800001,0.535756181255598
68,79,16,8788,0.037500001,0.5135839704683011
35,34,16,4453,0.21109999699999998,0.5374053137841289
35,62,16,4481,0.294,0.5396730546108324
100,68,16,12937,0.024599998999999997,0.4911773296618872
28,108,16,3617,0.050999999000000004,0.5692226883380879
49,12,16,6251,0.052499998,0.4997757054266108
61,28,16,7827,0.039999999,0.4632271317606504
46,43,16,5892,0.0722,0.5480252902075227
57,52,16,7331,0.039700001,0.49161566619981567
27,120,16,3499,0.147300005,0.46519811939084743
6,68,16,717,0.317000002,0.4902625549849267
31,12,16,3911,0.042399999,0.5780909162924599
66,6,16,8455,0.033599999,0.471559549643122
37,66,16,4745,0.09749999599999999,0.516560955132321
84,120,16,10909,0.084899999,0.5305035715447162
81,103,16,10502,0.069899999,0.47855110912164445
57,17,16,7296,0.0557,0.6089433796383481
3,17,16,276,0.079000004,0.4529662917629564
19,98,16,2437,0.0854,0.47656212624760413
95,34,16,12253,0.051100001,0.5970474504549974
78,59,16,10068,0.126499996,0.4681149376140893
12,121,16,1550,0.039799998999999996,0.5474100354945532
54,119,16,7008,0.298000008,0.5421162064417905
26,121,16,3370,0.216700003,0.6367399759892236
43,50,16,5509,0.060600000999999994,0.48994426112104794
49,49,16,6288,0.07530000099999999,0.48426263022799715
94,130,16,12219,0.0814,0.5037694060747682
78,116,16,10125,0.090400003,0.6025562624800705
81,66,16,10465,0.31400001,0.5048366088297744
9,58,16,1097,0.308999985,0.572649098882178
54,33,16,6922,0.060600000999999994,0.5623076958884511
38,38,16,4847,0.093199998,0.4660849723641749
62,97,16,8026,0.0288,0.5498447418673718
84,14,16,10803,0.065399997,0.5629193462830367
20,88,16,2557,0.31099999,0.5404830563232346
93,19,16,11978,0.07050000099999999,0.6019276181228297
8,103,16,1012,0.057700000999999994,0.5333014029513031
63,124,16,8183,0.301999986,0.45452042251899366
32,65,16,4094,0.17319999600000002,0.6342654924640847
80,123,16,10392,0.10689999900000001,0.5709443717387207
15,58,16,1877,0.289999992,0.45022821805195845
67,20,16,8599,0.051100001,0.48197918640766574
55,96,16,7115,0.044399999,0.5442320249824033
77,39,16,9918,0.300000012,0.5675389148441483
54,24,16,6913,0.28099998800000003,0.47755280625910757
84,100,16,10889,0.303000003,0.5525747945004239
16,130,16,2079,0.148200005,0.6428321233012011
70,117,16,9086,0.0528,0.4637821204175552
71,58,16,9157,0.033,0.6427355854712009
51,125,16,6624,0.093400002,0.4995172298680271
98,36,16,12645,0.0266,0.4585342327910374
63,129,16,8188,0.308999985,0.4665103376485149
42,58,16,5387,0.307999998,0.4938773197768029
83,84,16,10743,0.039099998999999996,0.4968959827992422
89,44,16,11483,0.220400006,0.5643806357155741
98,94,16,12703,0.284000009,0.452103071043228
99,28,16,12767,0.130199999,0.49750041304805354
99,42,16,12781,0.032400001,0.5359848024853748
16,96,16,2045,0.09510000099999999,0.6441542923590162
1,46,16,45,0.10159999900000001,0.5046960347633712
76,20,16,9769,0.124600001,0.6436291741974138
26,122,16,3371,0.165900007,0.5470657284208672
59,19,16,7558,0.0414,0.5654490681771953
100,130,16,12999,0.101499997,0.5618677007616328
34,126,16,4415,0.19619999800000001,0.5993456794572755
97,114,16,12593,0.289999992,0.48304329824220094
46,107,16,5956,0.291000009,0.5814484989628674
94,58,16,12147,0.032200001,0.4698307830422545
99,17,16,12756,0.0902,0.46470974944609417
85,73,16,10992,0.289999992,0.5313664929426205
85,65,16,10984,0.301999986,0.5727615996526111
86,102,16,11151,0.300000012,0.6244012725675873
62,37,16,7966,0.0539,0.5598339264216357
29,22,16,3661,0.287,0.5233830769256365
46,110,16,5959,0.046700001,0.6058305250630995
29,11,16,3650,0.021400001000000002,0.4621671800011695
26,116,16,3365,0.045499999000000006,0.5081856531158488
37,32,16,4711,0.069300003,0.46279952796262425
17,40,16,2119,0.06899999799999999,0.5687873863375001
11,34,16,1333,0.0297,0.47771966096491997
1,12,16,11,0.0265,0.47311520541438845
54,37,16,6926,0.130600005,0.5053172040625465
18,85,16,2294,0.303000003,0.4643348262726037
65,78,16,8397,0.031599998,0.5682530363088238
75,81,16,9700,0.053300001,0.49439358797266414
3,73,16,332,0.308999985,0.5112962513967899
29,78,16,3717,0.021600001,0.5780652251185661
5,38,16,557,0.040899999,0.4857782838914152
83,96,16,10755,0.305000007,0.49204516329280473
40,40,16,5109,0.071000002,0.4643565713372207
52,58,16,6687,0.050500002,0.4548762296019882
45,123,16,5842,0.04769999900000001,0.6462420256228585
99,15,16,12754,0.077399999,0.6307877951721511
50,22,16,6391,0.301999986,0.6399531361468901
41,5,16,5204,0.0306,0.5964650213177977
42,16,16,5345,0.0288,0.4815681452759102
95,87,16,12306,0.264999986,0.6295390317389312
62,93,16,8022,0.307000011,0.5597716182986983
36,91,16,4640,0.30099999899999996,0.46621551822813934
62,77,16,8006,0.058800001,0.6155756979561222
42,110,16,5439,0.0228,0.525260986200014
98,62,16,12671,0.039900001000000004,0.5680623705561005
3,38,16,297,0.028899999,0.5011713418871907
1,58,16,57,0.301999986,0.48363415218397
36,84,16,4633,0.31099999,0.6479346280268214
64,26,16,8215,0.287999988,0.5005947440050639
27,54,16,3433,0.284000009,0.6041741299626049
95,129,16,12348,0.069600001,0.5748961644372877
64,108,16,8297,0.070299998,0.6443208826399942
100,114,16,12983,0.289999992,0.4663843901401846
41,29,16,5228,0.317000002,0.6243518679542286
80,40,16,10309,0.314999998,0.6173116412125504
24,44,16,3033,0.0308,0.47196084160188306
47,128,16,6107,0.036400001,0.5762147123850132
82,1,16,10530,0.021400001000000002,0.5094335364444109
49,7,16,6246,0.072099999,0.638031924669242
90,68,16,11637,0.303000003,0.5981927970560601
28,34,16,3543,0.09239999900000001,0.547664511016483
42,35,16,5364,0.085299999,0.4771744696611245
42,64,16,5393,0.287999988,0.4690410304814458
60,101,16,7770,0.059999999000000005,0.6393845020098601
5,70,16,589,0.31400001,0.5300193594671818
80,47,16,10316,0.32400000100000004,0.592032425135143
50,41,16,6410,0.11169999800000001,0.5835861216368463
20,64,16,2533,0.048999999,0.5909484687396117
61,92,16,7891,0.305000007,0.5080965011759049
23,103,16,2962,0.16670000599999998,0.5355569013128619
7,13,16,792,0.152899995,0.5717025947810419
43,57,16,5516,0.307000011,0.504213886729166
98,39,16,12648,0.0241,0.6350176512806542
69,77,16,8916,0.063000001,0.6157432299301023
65,69,16,8388,0.280499995,0.5804373805615685
87,20,16,11199,0.039299997999999996,0.5450723282410823
61,91,16,7890,0.298000008,0.45721493708828703
23,63,16,2922,0.052700002,0.4510555335996851
96,45,16,12394,0.107000001,0.4664183272617802
57,75,16,7354,0.05229999900000001,0.5494493828303151
88,69,16,11378,0.291000009,0.6058940839189676
99,125,16,12864,0.0678,0.5661758180538299
20,95,16,2564,0.0447,0.6250046813183989
79,5,16,10144,0.056600001,0.6232271908186174
10,49,16,1218,0.1017,0.5225891202382367
36,118,16,4667,0.071400002,0.54266820681207
61,60,16,7859,0.054000001,0.5333809225914856
95,7,16,12226,0.038400002,0.563789071118684
45,96,16,5815,0.308999985,0.577655252134061
98,117,16,12726,0.0898,0.6466557036675888
18,113,16,2322,0.038199998,0.4622956659979085
91,81,16,11780,0.312999994,0.5681140350636491
51,72,16,6571,0.20710000399999998,0.554069460383345
58,32,16,7441,0.063600004,0.5994899827322796
34,92,16,4381,0.287999988,0.5238215397802265
80,130,16,10399,0.097400002,0.5284894121875194
28,3,16,3512,0.037300002,0.6315280490035445
49,80,16,6319,0.10639999800000001,0.625407821142194
88,94,16,11403,0.1127,0.553453492581573
30,123,16,3892,0.084399998,0.5628056933451258
8,46,16,955,0.047800000999999995,0.5677412354500021
57,22,16,7301,0.275999993,0.6141295551158799
9,55,16,1094,0.310000002,0.5097892234435722
68,46,16,8755,0.098200001,0.495162674626125
40,82,16,5151,0.105800003,0.5342732058007046
41,64,16,5263,0.298000008,0.5816806300417107
12,27,16,1456,0.094999999,0.6246513612634582
99,13,16,12752,0.052999999000000006,0.4909100970801504
78,126,16,10135,0.076899998,0.533463565938639
88,114,16,11423,0.054200001,0.5701671781456584
82,66,16,10595,0.319000006,0.5417562887512342
91,125,16,11824,0.121200003,0.6189409177325147
54,34,16,6923,0.0546,0.6443234514199059
61,21,16,7820,0.252000004,0.6439317371485386
60,107,16,7776,0.057500000999999995,0.6455092065400873
81,34,16,10433,0.066500001,0.5218439515848743
23,127,16,2986,0.09650000199999999,0.6297632794530226
88,80,16,11389,0.289999992,0.5781049105622252
54,59,16,6948,0.065200001,0.6422982227055252
8,72,16,981,0.333999991,0.5370310930963851
