X,Y,Z,Index,Val,Accuracy
27,93,16,3472,0.054699998,0.44725190537891796
85,86,16,11005,0.06899999799999999,0.3634527098070754
62,117,16,8046,0.298999995,0.26906758045706763
26,89,16,3338,0.291000009,0.47565185886346945
22,56,16,2785,0.305000007,0.4460354655029293
78,74,16,10083,0.053599997999999996,0.2910171645187625
54,54,16,6943,0.06580000400000001,0.5482440643826993
88,10,16,11319,0.052499998,0.32915503279111796
44,12,16,5601,0.077500001,0.272081400742466
89,107,16,11546,0.294,0.39399094090736186
16,123,16,2072,0.08910000300000001,0.5084260434516163
42,47,16,5376,0.047499999,0.4689854446976965
91,127,16,11826,0.108599998,0.432448348583073
63,54,16,8113,0.07289999700000001,0.4109414266428326
88,20,16,11329,0.029100001,0.43538043985925856
50,66,16,6435,0.26300001100000003,0.5026949709261503
35,106,16,4525,0.0669,0.29035125676392554
20,67,16,2536,0.0482,0.5085741803862864
31,19,16,3918,0.033,0.29088730917545463
63,83,16,8142,0.055,0.37032258166140253
77,102,16,9981,0.115999997,0.26368272544503357
13,113,16,1672,0.0272,0.394970162366543
77,85,16,9964,0.051399997999999995,0.2895948825925089
1,59,16,58,0.307000011,0.35686400638177873
41,79,16,5278,0.09099999800000001,0.30693236158892706
55,17,16,7036,0.0337,0.5228923793375093
37,64,16,4743,0.15659999800000002,0.3330984639541398
20,64,16,2533,0.048999999,0.5475461697524868
21,82,16,2681,0.321999997,0.3422270099829917
73,116,16,9475,0.041700002,0.49421244088483063
56,30,16,7179,0.036499999,0.3948963578367309
68,97,16,8806,0.09359999699999999,0.5379787134450792
46,77,16,5926,0.0845,0.2853885598716353
69,69,16,8908,0.317000002,0.28438802045353484
53,118,16,6877,0.286000013,0.3930075117493925
98,32,16,12641,0.041499997999999996,0.4652800480287026
46,2,16,5851,0.084399998,0.4545994022580121
64,9,16,8198,0.044399999,0.5036054919345152
86,103,16,11152,0.305999994,0.26585724397966015
48,80,16,6189,0.067699999,0.5093243132931525
40,21,16,5090,0.19670000699999998,0.4618265517311763
59,38,16,7577,0.031500001,0.46420616621040633
24,125,16,3114,0.178100005,0.3052223843852553
46,90,16,5939,0.261999995,0.3369086607676078
9,40,16,1079,0.033399999,0.45031155720428023
81,83,16,10482,0.0309,0.5340395021208602
93,14,16,11973,0.084799998,0.412584399154306
22,112,16,2841,0.07620000099999999,0.3621197764137698
4,16,16,405,0.10450000300000001,0.2513326025586241
2,53,16,182,0.0515,0.4036604165565846
47,130,16,6109,0.04769999900000001,0.5184335264162638
58,115,16,7524,0.296000004,0.2823475828892201
15,102,16,1921,0.044799998,0.3499207622286412
33,100,16,4259,0.122900002,0.3995612167128817
44,77,16,5666,0.049400002,0.38749982016864637
88,8,16,11317,0.037999999,0.3550912545044232
85,42,16,10961,0.030200001,0.35241225254381414
81,21,16,10420,0.031399999,0.5273221558565847
88,87,16,11396,0.289999992,0.48015569564541655
41,32,16,5231,0.095899999,0.44696653339600445
42,104,16,5433,0.0275,0.4753263346961575
64,39,16,8228,0.063699998,0.36122680466028095
96,21,16,12370,0.0854,0.4726387695163727
3,107,16,366,0.042599998,0.47870199775686284
19,15,16,2354,0.289999992,0.3071022968763761
91,59,16,11758,0.0484,0.35426721091185465
77,99,16,9978,0.29199999600000004,0.3365121284550022
61,24,16,7823,0.261999995,0.4999452591264978
11,40,16,1339,0.058499999000000004,0.5232325742679093
41,45,16,5244,0.0436,0.4394395793910889
9,59,16,1098,0.296999991,0.3106070912568844
42,64,16,5393,0.287999988,0.31810371951302147
19,2,16,2341,0.0902,0.4407716432520159
100,126,16,12995,0.078900002,0.4777622044467467
28,45,16,3554,0.040199999,0.4674871561008344
4,20,16,409,0.0735,0.42401092948203567
47,55,16,6034,0.055100000999999996,0.549004826307385
75,20,16,9639,0.09809999900000001,0.4148714860034705
71,73,16,9172,0.077500001,0.44337318296908135
4,114,16,503,0.055300000999999994,0.39154699303243634
66,99,16,8548,0.042800002000000004,0.4933318107214784
14,29,16,1718,0.14249999800000002,0.2511034544730196
1,103,16,102,0.18539999399999998,0.2529104511951328
5,49,16,568,0.038400002,0.5426272566754371
38,20,16,4829,0.049600001,0.33068744493963104
1,27,16,26,0.024700001,0.4971700565092013
56,80,16,7229,0.034499998999999996,0.3234243860464268
62,11,16,7940,0.077500001,0.41720309657192234
15,81,16,1900,0.32069999,0.4531307635611728
81,68,16,10467,0.307999998,0.4105301688409842
86,115,16,11164,0.036600001,0.4188288965244453
47,4,16,5983,0.0429,0.5121924179175232
52,83,16,6712,0.093000002,0.4081543951792511
36,69,16,4618,0.074000001,0.27453019593548056
24,49,16,3038,0.275000006,0.30435050966199073
30,87,16,3856,0.291000009,0.40767975803795076
61,69,16,7868,0.30099999899999996,0.2977697966482672
80,45,16,10314,0.328000009,0.25364105515801894
21,50,16,2649,0.287,0.5145371405762527
59,73,16,7612,0.277999997,0.37270039823113316
72,47,16,9276,0.0491,0.44508100023483277
65,67,16,8386,0.290699989,0.34700601370552986
29,44,16,3683,0.0277,0.4516573448094635
71,98,16,9197,0.062799998,0.3198241963854843
98,62,16,12671,0.039900001000000004,0.2663768819227523
52,22,16,6651,0.286000013,0.2627604769734808
100,112,16,12981,0.308999985,0.46112083110584035
28,42,16,3551,0.0385,0.3557751441207983
22,19,16,2748,0.284000009,0.5004733813206494
56,77,16,7226,0.06580000400000001,0.3019335119827317
29,128,16,3767,0.125200003,0.2637939219624225
79,7,16,10146,0.09120000199999999,0.3316888835901498
81,36,16,10435,0.0546,0.2891650290518677
72,29,16,9258,0.291000009,0.2956300898062825
83,44,16,10703,0.0187,0.36843545176212816
71,96,16,9195,0.112899996,0.33557855659971614
18,51,16,2260,0.29199999600000004,0.4113317669251506
98,122,16,12731,0.0341,0.4410164338575138
94,64,16,12153,0.082199998,0.4157980924934045
7,43,16,822,0.074600004,0.39966579131380187
13,65,16,1624,0.0678,0.31584478068814337
49,92,16,6331,0.261000007,0.30992827711868326
92,64,16,11893,0.068499997,0.35982679293092246
42,126,16,5455,0.10459999699999999,0.3051191882874253
69,11,16,8850,0.023,0.5273459029620224
14,84,16,1773,0.328999996,0.5462633083742543
41,106,16,5305,0.051399997999999995,0.53102518688783
64,121,16,8310,0.298999995,0.4822140844031888
67,102,16,8681,0.036200002,0.26506117583367494
36,72,16,4621,0.057300000999999996,0.5332318665347084
70,50,16,9019,0.10800000300000001,0.44406617937094517
30,105,16,3874,0.0548,0.2612146479450345
93,46,16,12005,0.19699999699999998,0.26108046876354535
100,62,16,12931,0.0114,0.5124443503761629
99,12,16,12751,0.08910000300000001,0.5315500728454927
3,24,16,283,0.0471,0.52587875490001
51,14,16,6513,0.031800002,0.26008347160685724
81,72,16,10471,0.307000011,0.3873710264031551
98,69,16,12678,0.041499997999999996,0.5272900276653256
55,7,16,7026,0.0403,0.3009769400282823
94,122,16,12211,0.0594,0.3773696680938073
89,56,16,11495,0.067900002,0.3842661442348281
39,124,16,5063,0.0506,0.4595384118230099
54,38,16,6927,0.110299997,0.4441747214702222
83,111,16,10770,0.076399997,0.3289568162131896
70,75,16,9044,0.0726,0.4405439250878185
48,23,16,6132,0.307000011,0.52143271273661
93,115,16,12074,0.305000007,0.5216030001105167
31,114,16,4013,0.0418,0.5186399988778053
6,105,16,754,0.048999999,0.29687214653739064
33,65,16,4224,0.170300007,0.25112869432789003
12,40,16,1469,0.07289999700000001,0.543993099025039
58,89,16,7498,0.280000001,0.4654023512702295
79,70,16,10209,0.305999994,0.2700140802879649
91,28,16,11727,0.194100007,0.3592926295092184
41,15,16,5214,0.0228,0.45177897928867217
95,103,16,12322,0.0261,0.5163011810901359
72,59,16,9288,0.077,0.336507098909848
73,105,16,9464,0.051600002,0.4592729304365759
100,57,16,12926,0.020099999,0.524298876047242
91,99,16,11798,0.0405,0.4100022080994141
11,117,16,1416,0.042399999,0.5070459444766084
31,84,16,3983,0.289999992,0.5199259432364187
89,97,16,11536,0.060400002,0.38086056524071366
39,76,16,5015,0.046500001,0.2569872967088029
89,85,16,11524,0.300000012,0.5223647944223936
53,123,16,6882,0.0955,0.5011217732659363
36,122,16,4671,0.058600001,0.4778411665958582
82,97,16,10626,0.31400001,0.533309442797935
13,43,16,1602,0.105800003,0.33412161030259324
14,60,16,1749,0.035999998,0.48258989278949016
4,106,16,495,0.037099997999999995,0.5147499900067974
36,118,16,4667,0.071400002,0.3145251124592677
76,66,16,9815,0.326000005,0.4905740426049024
48,25,16,6134,0.317999989,0.27651268054449807
3,48,16,307,0.12380000199999999,0.42723973106447855
31,125,16,4024,0.146500006,0.5347550839708961
13,125,16,1684,0.081600003,0.31064073611944437
71,2,16,9101,0.065099999,0.31573183663594284
48,29,16,6138,0.0656,0.3730742871745056
15,42,16,1861,0.09539999800000001,0.2788865370265152
97,100,16,12579,0.0253,0.33479102256203325
5,104,16,623,0.094999999,0.26645059067878424
48,47,16,6156,0.07819999799999999,0.4916461324783594
3,119,16,378,0.0374,0.2576619968241872
71,75,16,9174,0.0557,0.3692587951748095
5,43,16,562,0.089699998,0.33131714676789736
90,94,16,11663,0.140100002,0.5406390535061956
54,130,16,7019,0.05739999900000001,0.2852861248331885
66,105,16,8554,0.051600002,0.26547829490789027
16,79,16,2028,0.319999993,0.32984104884654386
35,25,16,4444,0.296000004,0.3441607948736663
71,28,16,9127,0.289999992,0.4374044294181626
95,88,16,12307,0.275000006,0.2836035059273848
40,41,16,5110,0.09000000400000001,0.27688278900317886
19,40,16,2379,0.062100000999999995,0.5315933186631172
36,116,16,4665,0.053100000999999994,0.49370256844428245
27,29,16,3408,0.326999992,0.2947197949700829
52,88,16,6717,0.093199998,0.48903695819516
81,97,16,10496,0.303000003,0.5387162474652145
43,63,16,5522,0.296000004,0.36584731742031296
13,112,16,1671,0.0561,0.425419259024439
74,74,16,9563,0.0625,0.47626139123288974
78,73,16,10082,0.078400001,0.4564246834523143
15,8,16,1827,0.268000007,0.42461874565754276
86,91,16,11140,0.12210000300000001,0.37075415158300556
68,35,16,8744,0.026900001,0.5271738706822118
69,72,16,8911,0.31099999,0.38487390806767763
64,119,16,8308,0.120099999,0.34593343897050444
41,43,16,5242,0.053300001,0.3494540690192106
30,98,16,3867,0.075099997,0.4691170926324686
44,13,16,5602,0.086199999,0.4445646435337645
98,45,16,12654,0.0473,0.4213420320118012
37,89,16,4768,0.280000001,0.32853415499711147
44,123,16,5712,0.044399999,0.36128546944322043
29,122,16,3761,0.072499998,0.46035545058506266
31,44,16,3943,0.0309,0.45714870985996103
54,28,16,6917,0.0284,0.3642628809004295
58,27,16,7436,0.289999992,0.42196651408714536
78,71,16,10080,0.30099999899999996,0.5386346753162872
43,119,16,5578,0.037300002,0.3534969937225451
95,79,16,12298,0.305000007,0.4095565686667647
91,60,16,11759,0.09000000400000001,0.36433054523535835
84,126,16,10915,0.153699994,0.5199473570793122
21,98,16,2697,0.097000003,0.2639514720892264
17,115,16,2194,0.051100001,0.44575513494223934
98,27,16,12636,0.12960000300000002,0.471976831651277
